id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
927607,719332,Mike + Nina,2011-06-19,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8604129,22018433,Jacob,2014-10-01,"San Marcos, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7984680,20497339,Kyla,2014-08-25,US,within a few hours,83%,50%,f,,1.0,['phone'],t,f
7900113,41654653,Annie,2015-08-16,"Austin, Texas, United States",,,,f,South Congress,1.0,"['phone', 'facebook']",t,f
1401834,197249,Sarah,2010-08-10,"Austin, Texas, United States",within an hour,100%,100%,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
4331342,3125564,Timothy,2012-08-01,"Austin, Texas, United States",within a day,100%,,f,Galindo,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
5477417,28002922,Max,2015-02-19,"Austin, Texas, United States",within a few hours,90%,92%,f,South Lamar,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
9134741,36072734,Dalton,2015-06-17,"Austin, Texas, United States",within an hour,100%,100%,f,South Lamar,1.0,"['email', 'phone', 'facebook']",t,f
6432625,21458228,Casey,2014-09-17,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook']",t,f
5375637,7197569,Holly,2013-06-30,"Austin, Texas, United States",within a few hours,100%,100%,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5590809,28986306,Taryn,2015-03-08,US,,,,f,South Congress,1.0,"['email', 'phone', 'google', 'linkedin', 'manual_offline', 'jumio']",t,t
8186947,21261259,Keenan,2014-09-12,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook']",t,f
3090769,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
704789,3620758,Stephen,2012-09-19,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
8088726,935407,Carrie,2011-08-07,"Austin, Texas, United States",within an hour,93%,94%,f,Holly,21.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
1688821,2189681,Amy,2012-04-21,"New York, New York, United States",within an hour,100%,78%,f,South Congress,1.0,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'sent_id']",t,t
4189435,21734634,Ashley,2014-09-24,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'google', 'jumio']",t,t
8613434,45312111,Anna,2015-09-28,US,within a day,100%,100%,f,South Congress,1.0,"['email', 'phone', 'google']",t,f
2349815,7052573,Jeff,2013-06-22,"Austin, Texas, United States",,,,f,Travis Heights,2.0,"['email', 'phone', 'facebook', 'kba']",t,t
4163228,18570509,Sarah,2014-07-21,"Laguna Beach, California, United States",within a day,80%,80%,f,Dawson,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
4125200,19038155,Charles,2014-07-28,"Austin, Texas, United States",within a day,100%,,f,South First,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
8170048,39525997,Michele & Alex,2015-07-25,"Austin, Texas, United States",within a day,80%,94%,f,,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1688554,8923789,Simel,2013-09-18,US,,,,f,Zilker,1.0,"['email', 'phone']",t,f
7670695,20438315,Luke,2014-08-23,"Austin, Texas, United States",within a day,70%,90%,f,Galindo,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
1422204,2204100,Leeann,2012-04-23,"Austin, Texas, United States",within a few hours,100%,100%,f,Galindo,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
2363682,9274686,Melody,2013-10-07,US,within an hour,100%,,f,Bouldin Creek,1.0,"['email', 'phone', 'reviews']",t,f
166561,347068,Sovay,2011-01-14,"Austin, Texas, United States",within an hour,100%,100%,f,Zilker,2.0,"['email', 'phone', 'reviews']",t,f
4121762,4893298,Mary,2013-01-29,"Austin, Texas, United States",within an hour,100%,92%,t,Zilker,9.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
4243259,22019179,Neil,2014-10-01,"Austin, Texas, United States",,,,f,Zilker,1.0,"['email', 'phone', 'facebook']",t,f
8088337,935407,Carrie,2011-08-07,"Austin, Texas, United States",within an hour,93%,94%,f,Holly,21.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
5519994,12762942,Valerie,2014-03-03,"Austin, Texas, United States",within an hour,88%,100%,f,Galindo,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
3678098,1466043,Robert,2011-12-02,"Austin, Texas, United States",within an hour,100%,,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
3125271,2719428,Kaleigh,2012-06-23,"Austin, Texas, United States",within a few hours,100%,100%,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'reviews', 'sent_id']",t,t
8452150,14970982,Bowman,2014-05-01,"Austin, Texas, United States",,,,f,Dawson,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
78884,424158,Lynne,2011-03-05,"Austin, Texas, United States",within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
2197242,11207315,Avery,2014-01-11,US,,,,f,South First,1.0,"['email', 'phone', 'kba']",t,t
2030700,1822593,Alexa,2012-02-27,"Austin, Texas, United States",within an hour,100%,75%,t,South Lamar,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
5446094,28248246,Aaron,2015-02-23,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'jumio', 'kba']",t,t
7844028,41333468,John,2015-08-13,"Austin, Texas, United States",within an hour,100%,97%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
714922,3295530,Susan,2012-08-18,"Austin, Texas, United States",within a day,100%,75%,t,Galindo,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5277439,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
916328,1862183,Kindal,2012-03-05,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook']",t,f
9013018,45528944,Elizabeth,2015-10-01,"Austin, Texas, United States",within an hour,100%,100%,f,Travis Heights,12.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8172768,2276774,David,2012-05-02,"Austin, Texas, United States",within an hour,100%,86%,t,Barton Hills,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
9007809,7010811,S,2013-06-19,"Austin, Texas, United States",,,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5641633,29122242,Marco,2015-03-10,US,,,,f,Dawson,2.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
8170039,39525997,Michele & Alex,2015-07-25,"Austin, Texas, United States",within a day,80%,94%,f,,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
2977241,7449678,Emily,2013-07-12,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'reviews']",t,f
4516994,6058112,Jes,2013-04-23,"New Orleans, Louisiana, United States",within a few hours,100%,100%,f,Dawson,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
878711,4643449,John,2013-01-09,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5568589,28767982,Sandy,2015-03-04,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone']",t,f
687469,3508717,Ian,2012-09-08,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone']",t,f
8017319,7079568,Ruan,2013-06-24,"Austin, Texas, United States",within an hour,100%,100%,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7662548,40220677,Luca,2015-08-01,"Austin, Texas, United States",within an hour,100%,98%,t,Zilker,1.0,"['email', 'phone', 'reviews']",t,f
4194649,20940666,Martin,2014-09-04,"Austin, Texas, United States",within a few hours,100%,100%,f,Dawson,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
3812057,4893298,Mary,2013-01-29,"Austin, Texas, United States",within an hour,100%,92%,t,Zilker,9.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5848344,4893298,Mary,2013-01-29,"Austin, Texas, United States",within an hour,100%,92%,t,Zilker,9.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
1716310,9049821,Stephanie,2013-09-25,"Austin, Texas, United States",,,,f,Dawson,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
4511259,21412692,Jason,2014-09-16,"Austin, Texas, United States",within an hour,98%,99%,f,Zilker,5.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
6291496,32710777,Allie,2015-05-05,"Austin, Texas, United States",,,,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'jumio']",t,t
4557852,851716,Tom,2011-07-21,"Austin, Texas, United States",within a day,90%,93%,t,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4304606,9106106,Katie,2013-09-28,"Austin, Texas, United States",,,100%,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
3898107,20040184,Alexander,2014-08-14,"Austin, Texas, United States",within a day,80%,100%,t,,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t
8446566,44471068,Gavin,2015-09-18,"Austin, Texas, United States",within an hour,100%,100%,f,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8606198,12042888,Sourab,2014-02-08,"Austin, Texas, United States",within a few hours,100%,100%,f,South Lamar,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8084479,31148752,Bo,2015-04-13,US,within a few hours,98%,81%,f,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
3959496,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8985401,36454488,Ryan,2015-06-22,"San Antonio, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook']",t,f
1484462,7857883,Steve,2013-07-31,"Austin, Texas, United States",within an hour,100%,100%,t,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8680984,19140627,Marcie,2014-07-29,US,,,,f,Galindo,1.0,"['email', 'phone']",t,f
357529,1808807,Renee,2012-02-25,"Austin, Texas, United States",within a few hours,100%,100%,t,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5257255,5545467,Chris,2013-03-20,"Austin, Texas, United States",,,,f,South Congress,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4037342,4587120,Rick,2013-01-04,"Austin, Texas, United States",within an hour,100%,94%,f,Zilker,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
1530739,1891696,Anna,2012-03-09,"Austin, Texas, United States",,,,f,Travis Heights,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4196178,13035711,Stephanie,2014-03-11,"Austin, Texas, United States",within an hour,80%,100%,f,South Lamar,2.0,"['email', 'phone', 'reviews']",t,f
8365492,44001852,Heather,2015-09-12,"Austin, Texas, United States",within an hour,100%,100%,f,Zilker,1.0,"['email', 'phone']",t,f
5618591,28528614,Jordan,2015-02-28,"Austin, Texas, United States",,,100%,f,South Congress,2.0,"['email', 'phone', 'facebook']",t,f
528338,2595932,Amber,2012-06-10,"Austin, Texas, United States",within a few hours,100%,100%,t,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
179885,861520,Ray,2011-07-24,"Austin, Texas, United States",,,,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
5630122,22484650,Nicole,2014-10-13,"Austin, Texas, United States",,,,f,South Congress,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
4174762,15782486,Top Trip Rentals,2014-05-20,"Austin, Texas, United States",within a few hours,97%,65%,f,Downtown,26.0,"['email', 'phone', 'reviews']",t,f
5143428,26496680,Neil,2015-01-21,"Minneapolis, Minnesota, United States",within an hour,100%,88%,f,Zilker,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
911955,4893298,Mary,2013-01-29,"Austin, Texas, United States",within an hour,100%,92%,t,Zilker,9.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
4636272,3630394,Jason,2012-09-20,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
668239,3382193,Ayn & Sebastian,2012-08-26,"Austin, Texas, United States",within a day,100%,100%,t,Galindo,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
4856999,6221656,Matt,2013-05-04,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
6792049,35483266,Mark,2015-06-10,"Austin, Texas, United States",within a few hours,78%,100%,f,Zilker,1.0,"['email', 'phone', 'reviews']",t,f
7707469,3380194,Sarah,2012-08-26,US,within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'reviews']",t,f
5820783,5150771,Adam,2013-02-19,"Austin, Texas, United States",within an hour,100%,100%,t,Zilker,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
6310552,1652877,Wes,2012-01-25,"Austin, Texas, United States",within an hour,100%,100%,f,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews']",f,f
3991678,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
1703216,1232812,Brian And Meredith,2011-10-01,"Austin, Texas, United States",within an hour,100%,67%,t,Zilker,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8573094,45120626,Jeff,2015-09-26,"Austin, Texas, United States",within an hour,89%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
78898,424128,Jaime,2011-03-05,"Austin, Texas, United States",within a few hours,100%,100%,t,Zilker,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2367036,5133714,Veronica,2013-02-18,"Austin, Texas, United States",within a few hours,100%,100%,f,St. Edwards,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
1721982,9077614,Lauren,2013-09-26,"Austin, Texas, United States",within an hour,100%,80%,t,Dawson,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
959630,5215945,John And Melissa,2013-02-24,"Austin, Texas, United States",within a day,90%,90%,t,Zilker,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
731013,3803117,Ana,2012-10-08,"Austin, Texas, United States",within a day,70%,91%,f,Zilker,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
8342549,43972678,Lauren & Chris,2015-09-11,"Austin, Texas, United States",,,,f,St. Edwards,2.0,"['email', 'phone']",t,f
755576,1717725,Palak,2012-02-07,"Austin, Texas, United States",within an hour,100%,,f,Galindo,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
2468321,4497682,Sergio,2012-12-26,"Austin, Texas, United States",,,,f,Dawson,1.0,"['email', 'phone', 'reviews']",t,f
8191755,2634848,Tyler,2012-06-14,"Austin, Texas, United States",within a few hours,90%,89%,f,St. Edwards,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
5298758,1336238,Melisa,2011-10-26,"Austin, Texas, United States",,,,f,Dawson,1.0,"['email', 'phone', 'reviews']",t,f
2495153,12544367,Jeff And Cindy,2014-02-24,"Austin, Texas, United States",within an hour,100%,100%,t,Zilker,1.0,"['email', 'phone', 'facebook', 'google', 'reviews']",t,f
2832087,579290,Jay,2011-05-11,"Austin, Texas, United States",within a few hours,87%,80%,f,Downtown,19.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5210599,12379208,Jared,2014-02-19,"New York, New York, United States",,,,f,Galindo,1.0,"['email', 'phone', 'google', 'jumio']",t,t
79335,427211,Renee,2011-03-07,"Austin, Texas, United States",within a few hours,71%,100%,t,Zilker,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
964158,5255207,Daniel,2013-02-27,"Austin, Texas, United States",,,,f,Galindo,1.0,"['email', 'phone', 'facebook']",t,f
729337,3788833,Alison,2012-10-07,US,,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
776859,1739801,Terrance,2012-02-12,"Austin, Texas, United States",within an hour,96%,93%,t,Dawson,12.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
8771198,80184,Brooke,2010-02-11,"Austin, Texas, United States",within an hour,100%,100%,f,Galindo,1.0,['phone'],t,f
8616234,45326180,Enrique,2015-09-28,"Austin, Texas, United States",within an hour,100%,80%,f,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
5649699,18524564,Mandy,2014-07-21,"Austin, Texas, United States",within a day,100%,,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5293137,27412144,Kayla,2015-02-08,"Austin, Texas, United States",a few days or more,40%,74%,f,,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1519279,8109076,Tom,2013-08-12,"Austin, Texas, United States",within an hour,100%,100%,f,Galindo,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
2123078,10824214,Dominique,2013-12-26,"Austin, Texas, United States",within an hour,100%,100%,f,Zilker,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5346714,37329,Jill,2009-09-09,"Austin, Texas, United States",within an hour,100%,84%,t,Dawson,6.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5354062,426616,Zach,2011-03-06,"Austin, Texas, United States",within a day,100%,100%,f,Dawson,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
1673168,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,54%,93%,f,Zilker,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
660425,3333277,Gisela,2012-08-21,"Austin, Texas, United States",within an hour,100%,94%,t,Zilker,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
617239,3059613,Lori,2012-07-26,"Austin, Texas, United States",within a few hours,100%,100%,f,Galindo,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5618324,29122242,Marco,2015-03-10,US,,,,f,Dawson,2.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
4983068,4393269,Cara,2012-12-12,"Austin, Texas, United States",,,,f,Galindo,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5337747,27663162,Eli,2015-02-12,US,,,,f,South Lamar,1.0,"['email', 'phone']",t,f
5616151,2792406,Bonnie,2012-07-01,"Austin, Texas, United States",within an hour,75%,,f,Galindo,1.0,"['email', 'phone', 'facebook']",t,f
8563035,26133538,Jessica D,2015-01-14,US,,,,f,South Lamar,1.0,"['email', 'phone']",t,f
8542666,9110961,John,2013-09-28,US,within a day,50%,50%,f,South Congress,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
3343508,6413778,Rachel,2013-05-15,"Austin, Texas, United States",within a day,100%,67%,f,South Lamar,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5848386,5159144,Struan,2013-02-20,US,within an hour,100%,100%,f,Zilker,1.0,"['email', 'phone', 'reviews']",t,f
2198261,3819443,Blaine,2012-10-09,"Austin, Texas, United States",,,,f,Dawson,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
1612438,8584307,Nellie,2013-09-02,"Austin, Texas, United States",within a day,100%,50%,f,South Congress,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5571528,25184902,Maria,2014-12-25,"Austin, Texas, United States",within a few hours,100%,,f,St. Edwards,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
